,file,text,first_black_pixel,sf,entry_num,is_header,relative_fbp,cq
0,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_1.png,"ABRASIVE MATERIALS

",336.885484489,0.979318268863,1,True,0.0,False
1,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_2.png,"LAIRD DE VOU INC Abrasive 8;

",50.9245499809,0.979318268863,2,False,,False
2,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_3.png,"Cutting Specialists 1201 Eddy St

",258.54002298,0.979318268863,3,False,,False
3,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_4.png,"(02905) Tel 781-6282

",254.622749904,0.979318268863,4,False,,False
4,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_5.png,"Michigan Abrasive Co 16 East River St

",45.0486403677,0.979318268863,5,False,,False
5,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_6.png,"ABRASIVES-MFRS

",325.133665262,0.979318268863,6,True,,False
6,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_7.png,"Laird De Vou Inc 1201 Eddy St

",41.1313672922,0.979318268863,7,False,,False
7,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_8.png,"Michigan Abrasive Co (Grinding Wheel Div)

",39.1727307545,0.979318268863,8,False,,False
8,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_9.png,"325 Waterman St

",146.897740329,0.979318268863,9,False,,False
9,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_10.png,"ABSTRACTS OF TITLE

",323.175028725,0.979318268863,10,True,,False
10,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_11.png,"Home Owners Title Guarantee Co 85

",41.1313672922,0.979318268863,11,False,,False
11,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_12.png,"Westminster St Rm 200

",148.856376867,0.979318268863,12,False,,False
12,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_13.png,"ACCOUNTANTS-CERTIFIED

",323.175028725,0.979318268863,13,True,,False
13,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_14.png,"PUBLIC

",464.196859441,0.979318268863,14,True,,True
14,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_15.png,"Accinno John J 354 Broadway

",36.2347759479,0.979318268863,15,False,,False
15,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_16.png,"Allegretti & Co 111 Westminster St Rm 630

",35.2554576791,0.979318268863,16,False,,False
16,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_17.png,"Andreoni & Co 2 Thomas St

",33.2968211413,0.979318268863,17,False,,False
17,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_18.png,"Blackman & Blackman 111 Westminster St

",33.2968211413,0.979318268863,18,False,,False
18,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_19.png,"Rm 1209

",144.939103792,0.979318268863,19,False,,False
19,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_20.png,"Campana Philip J 170 Westminster St Rm 300

",29.3795480659,0.979318268863,20,False,,False
20,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_21.png,"Catoni Louis 1145 Reservoir Av Cranston R I

",27.4209115282,0.979318268863,21,False,,False
21,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_22.png,"(02920) Tel 944-4450

",238.953657602,0.979318268863,22,False,,False
22,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_23.png,"Christiansen & Co 533 Industrial Bank Bldg

",25.4622749904,0.979318268863,23,False,,False
23,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_24.png,"111 Westminster St (02903), Tel (401) 751-

",244.829567216,0.979318268863,24,False,,False
24,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_25.png,"7511

",236.995021065,0.979318268863,25,False,,False
25,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_26.png,"Cohn Newton B 15 Westminster St Rm 810

",24.4829567216,0.979318268863,26,False,,False
26,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_27.png,"Connor Ralph J 198 Dyer St Rm 215

",24.4829567216,0.979318268863,27,False,,False
27,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_28.png,"Di Stefano & Co 741 Howard Bldg

",25.4622749904,0.979318268863,28,False,,False
28,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_29.png,"Ernst & Ernst One Hospital Trust Plaza

",24.4829567216,0.979318268863,29,False,,False
29,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_30.png,"(02903), Tel 331-7000

",235.036384527,0.979318268863,30,False,,False
30,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_31.png,"Fielding Ralph R 15 Westminster St Rm 604

",25.4622749904,0.979318268863,31,False,,False
31,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_32.png,"Harris & Gifford 15 Westminster St Rm 815.

",25.4622749904,0.979318268863,32,False,,False
32,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_33.png,"Haskins & Sells 1501 Hospital Trust Tower

",25.4622749904,0.979318268863,33,False,,False
33,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_34.png,"(02903), Tel 861-0740

",233.077747989,0.979318268863,34,False,,False
34,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_35.png,"Levesque Colucci & Co 245 Waterman St Rm

",24.4829567216,0.979318268863,35,False,,False
35,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_36.png,"403

",131.228648028,0.979318268863,36,False,,False
36,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_37.png,"Markoff Eli 111 Westminster St Rm 1915

",24.4829567216,0.979318268863,37,False,,False
37,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_38.png,"Martone Robt 34 Brinkley St

",24.4829567216,0.979318268863,38,False,,False
38,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_39.png,"O'Brien E L & Co 111 Westminster St Rm

",24.4829567216,0.979318268863,39,False,,False
39,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (1)_40.png,"2002

",131.228648028,0.979318268863,40,False,,False
40,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_1.png,,50.9245499809,0.979318268863,1,False,,False
41,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_2.png,"CONTD

",262.457296055,0.979318268863,2,True,,False
42,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_3.png,"Peat Marwick Mitchell & Co 40 Westminster

",50.9245499809,0.979318268863,3,False,,False
43,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_4.png,"St Rm 1800

",156.690923018,0.979318268863,4,False,,False
44,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_5.png,"Picchione Nicholas & Co 480 Benefit St

",50.9245499809,0.979318268863,5,False,,False
45,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_6.png,"Price Waterhouse & Co 40 Westminster St

",48.9659134431,0.979318268863,6,False,,False
46,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_7.png,"(Suite 1200) (02903) Tel 4210501

",258.54002298,0.979318268863,7,False,,False
47,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_8.png,"Selinker Solomon E 472 Smith St

",45.0486403677,0.979318268863,8,False,,False
48,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_9.png,"Shea Quinlan J 15 Westminster St Rm 928

",43.09000383,0.979318268863,9,False,,False
49,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_10.png,"Sholes Andrew G 40 Westminster St Rm 1005

",43.09000383,0.979318268863,10,False,,False
50,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_11.png,"Silverman Jones & Co 15 Westminster St Rm

",43.09000383,0.979318268863,11,False,,False
51,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_12.png,"840

",150.815013405,0.979318268863,12,False,,False
52,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_13.png,"Villatico Guy 60 Broadway Suite G

",43.09000383,0.979318268863,13,False,,False
53,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_14.png,"Ward Fisher & Co 111 Westminster St Rm

",41.1313672922,0.979318268863,14,False,,False
54,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_15.png,"510

",150.815013405,0.979318268863,15,False,,False
55,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_16.png,"Young Arthur & Company 111 Westminster

",40.1520490234,0.979318268863,16,False,,False
56,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_17.png,"St (02903), Tel 274-1800

",248.746840291,0.979318268863,17,False,,False
57,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_18.png,"ACCOUNTANTS-PUBLIC

",325.133665262,0.979318268863,18,True,,False
58,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_19.png,"Allen David 76 Westminster St Rm 1105

",38.1934124856,0.979318268863,19,False,,False
59,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_20.png,"Ambrif'x & Assoc 34 Pontiac Av Rm 1

",36.2347759479,0.979318268863,20,False,,False
60,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_21.png,"Ayers Earl 547 Mt Pleasant Av

",37.2140942168,0.979318268863,21,False,,False
61,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_22.png,"Barone Norman A 703 Fruit Hill Av (N Prov)

",39.1727307545,0.979318268863,22,False,,False
62,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_23.png,"Bergman Paul 270 Cole Av

",37.2140942168,0.979318268863,23,False,,False
63,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_24.png,"Blake Harvey Accounting 1051 Broad St

",37.2140942168,0.979318268863,24,False,,False
64,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_25.png,"Bresef'leld Wm A 224 Villa Av (N Prov)

",37.2140942168,0.979318268863,25,False,,False
65,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_26.png,"Brown Lawrence E 36 Whitmarsh St

",35.2554576791,0.979318268863,26,False,,False
66,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_27.png,"Calabrese Joseph 24*& Farmington Av

",31.3381846036,0.979318268863,27,False,,False
67,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_28.png,"Campana Falco B 135 Whitford Av

",31.3381846036,0.979318268863,28,False,,False
68,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_29.png,"Ched Limited 245 Waterman St Rm 400

",29.3795480659,0.979318268863,29,False,,False
69,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_30.png,"Ciolf'x Alex & Co 207 Union Av

",29.3795480659,0.979318268863,30,False,,False
70,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_31.png,"Clegg Geo B Public Acct 111 Westminster St

",27.4209115282,0.979318268863,31,False,,False
71,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_32.png,"Rm 617

",141.021830716,0.979318268863,32,False,,False
72,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_33.png,"Clements Roy F 35 Klondike St

",27.4209115282,0.979318268863,33,False,,False
73,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_34.png,"Cofman Morris & Associates 116 Wayland Av

",25.4622749904,0.979318268863,34,False,,False
74,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_35.png,"Corrente Frank E 111 Westminster St Rm 523

",25.4622749904,0.979318268863,35,False,,False
75,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_36.png,"D1Amico Robt A & Co 515 Smith St

",29.3795480659,0.979318268863,36,False,,False
76,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_37.png,"David Bennie A 168 Broadway

",29.3795480659,0.979318268863,37,False,,False
77,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_38.png,"Della Ventura Guy 36 Olneyville Sq Rm 5

",27.4209115282,0.979318268863,38,False,,False
78,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_39.png,"Di Chiara Michl W 1410 Mineral Spring Av(N

",27.4209115282,0.979318268863,39,False,,False
79,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_40.png,"Prov)

",136.125239372,0.979318268863,40,False,,False
80,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_41.png,"Drummond Accounting Service 850 Admiral St

",25.4622749904,0.979318268863,41,False,,False
81,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_42.png,"Duffy A Edgell 170 Westminster St Rm 300

",25.4622749904,0.979318268863,42,False,,False
82,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_43.png,"Dufour Keenan Tripp 76 Westminster St Rm

",25.4622749904,0.979318268863,43,False,,False
83,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_44.png,"315

",132.207966296,0.979318268863,44,False,,False
84,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_45.png,"Dyd-(s Joseph A 27 Algon uin St

",24.4829567216,0.979318268863,45,False,,False
85,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_46.png,"Paterra J J & Co 414 Broadway

",26.1593259288,1.00612792034,46,False,,False
86,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_47.png,"Pelich Robt 76 Westminster St Rm 1105

",26.1593259288,1.00612792034,47,False,,False
87,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_48.png,"Phillips Milton 1 Jackson Walkway Suite 3

",25.1531980084,1.00612792034,48,False,,False
88,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_49.png,"Piccerelli Gilstein & Co 144 Westminster St 3d

",25.1531980084,1.00612792034,49,False,,False
89,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (2)_50.png,"Fl

",138.845653007,1.00612792034,50,False,,False
90,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_1.png,"ACCOUNTANTS-PUBLIC-CONTD

",52.3783990808,1.0072769054,1,True,,False
91,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_2.png,"EDSON HUBERT 849 N Main St (02904),

",54.3929528916,1.0072769054,2,False,,False
92,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_3.png,"Tel 831-1470

",265.921103026,1.0072769054,3,False,,False
93,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_4.png,"Ernst & Ernst One Hosp Trust Plaza 17th Fl

",53.3856759862,1.0072769054,4,False,,False
94,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_5.png,"Ervanian Stanley S 111-Westminster St Rm

",52.3783990808,1.0072769054,5,False,,False
95,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_6.png,"523

",163.178858675,1.0072769054,6,False,,False
96,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_7.png,"Federico Michl T & Co 57 Eddy St Rm 212

",50.36384527,1.0072769054,7,False,,False
97,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_8.png,"Feeney James E 154 Francis St 2d Fl

",50.36384527,1.0072769054,8,False,,False
98,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_9.png,"Ferrara R P & Co 1845 Smith St (N Prov) Rm

",50.36384527,1.0072769054,9,False,,False
99,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_10.png,,161.164304864,1.0072769054,10,False,,False
100,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_11.png,"Gereboff & Co 111 Westminster St Rm 620

",46.3347376484,1.0072769054,11,False,,False
101,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_12.png,"H & R Block 490 Elmwood Av

",47.3420145538,1.0072769054,12,False,,False
102,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_13.png,"H & R Block Inc 1075 Chalkstone Av

",47.3420145538,1.0072769054,13,False,,False
103,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_14.png,"Hagopian James 410 Hope St

",46.3347376484,1.0072769054,14,False,,False
104,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_15.png,"izzo Vincent T 1038 Chalkstone Av

",45.327460743,1.0072769054,15,False,,False
105,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_16.png,"Jacobs Gerald 428 Smith St Rm 7

",38.2765224052,1.0072769054,16,False,,False
106,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_17.png,"Jarcho Myer C 501 Angeli St

",38.2765224052,1.0072769054,17,False,,False
107,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_18.png,"K-P Audit Co 111 Westminster St Rm 417

",44.3201838376,1.0072769054,18,False,,False
108,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_19.png,"Kanter Herbert 501 Angell St

",46.3347376484,1.0072769054,19,False,,False
109,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_20.png,"Kaufman Miller & Company 300 Old Colony

",44.3201838376,1.0072769054,20,False,,False
110,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_21.png,"Bldg, 347 Main St (Pawtucket, R I;

",259.877441593,1.0072769054,21,False,,False
111,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_22.png,"02862), Tel 725-8300

",255.848333972,1.0072769054,22,False,,False
112,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_23.png,"Kenyon John T 74 Vassar Av

",40.291076216,1.0072769054,23,False,,False
113,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_24.png,"Kilberg Pierce & Co 111 Wayland Av

",40.291076216,1.0072769054,24,False,,False
114,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_25.png,"Labush Bernard 501 Angell St

",41.2983531214,1.0072769054,25,False,,False
115,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_26.png,"Latina Ralph A 1243 Mineral Spring Av(N

",40.291076216,1.0072769054,26,False,,False
116,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_27.png,"Prov)

",151.09153581,1.0072769054,27,False,,False
117,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_28.png,"Laventhol & Horwath 40 Westminster St Rm

",40.291076216,1.0072769054,28,False,,False
118,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_29.png,"1120

",157.135197242,1.0072769054,29,False,,False
119,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_30.png,"M A S Associates 58 Weybosset St Rm 703

",36.2619685944,1.0072769054,30,False,,False
120,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_31.png,"Mardo Anthony & Co 438 Broadway

",37.2692454998,1.0072769054,31,False,,False
121,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_32.png,"Masso Thos J 1845 Smith St (N Prbv) Rm 2

",34.2474147836,1.0072769054,32,False,,False
122,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_33.png,"Mastroianni Anthony J 15 Lewis St (N Prov)

",34.2474147836,1.0072769054,33,False,,False
123,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_34.png,"Monacelli Ovid L 428 Smith St Rm 1

",34.2474147836,1.0072769054,34,False,,False
124,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_35.png,"Murphy Raymond F & Co 111 Westminster St

",33.2401378782,1.0072769054,35,False,,False
125,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_36.png,"Rm 1700

",145.047874378,1.0072769054,36,False,,False
126,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_37.png,"Norberg John H 154 Francis St 2d F1

",33.2401378782,1.0072769054,37,False,,False
127,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_38.png,"Orlando & Turcotte 15 Westminster St Rm

",30.218307162,1.0072769054,38,False,,False
128,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_39.png,"910

",142.026043661,1.0072769054,39,False,,False
129,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_40.png,"Over Petrone & Co 15 Westminster St Rm

",28.2037533512,1.0072769054,40,False,,False
130,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_41.png,"1005

",150.084258905,1.0072769054,41,False,,False
131,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_42.png,"Pascarella Steph E 107 Bolton Av

",28.2037533512,1.0072769054,42,False,,False
132,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_43.png,"Pascarella Steph E 2d 107 Bolton Av

",28.2037533512,1.0072769054,43,False,,False
133,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_44.png,"Pascarella & Trench 15 Westminster St Rm

",27.1964764458,1.0072769054,44,False,,False
134,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_45.png,"1140

",147.062428188,1.0072769054,45,False,,False
135,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_46.png,"Paterra J J & Co 414 Broadway

",26.1891995404,1.0072769054,46,False,,False
136,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_47.png,"Pelich Robt 76 Westminster St Rm 1105

",26.1891995404,1.0072769054,47,False,,False
137,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_48.png,"Phillips Milton 1 Jackson Walkway Suite 3

",25.181922635,1.0072769054,48,False,,False
138,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_49.png,"Piccerelli Gilstein & Co 144 Westminster St 3d

",25.181922635,1.0072769054,49,False,,False
139,test/no_ads/margins_fixed/cropped/entry/1978_Page_51 (3)_50.png,"F1

",139.004212945,1.0072769054,50,False,,False
140,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_1.png,"ACCOUNTANTS-PUBLIC-CONTD

",25.2585216392,1.01034086557,1,True,,False
141,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_2.png,"Pritsker & Block 111 Westminster St Rm 1235

",28.2895442359,1.01034086557,2,False,,False
142,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_3.png,"Radcliffe And Co Rear 1410 Mineral Spring

",28.2895442359,1.01034086557,3,False,,False
143,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_4.png,"Av(N Prov)

",139.427039448,1.01034086557,4,False,,False
144,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_5.png,"Ricapito Michl P 1480 Mineral Spring Av(N

",30.3102259671,1.01034086557,5,False,,False
145,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_6.png,"Prov)

",145.489084642,1.01034086557,6,False,,False
146,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_7.png,"Rogers Ellis R 184 Verndale Av

",32.3309076982,1.01034086557,7,False,,False
147,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_8.png,"Roiff Herbert A & C0 170 Westminster St Rm

",34.3515894293,1.01034086557,8,False,,False
148,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_9.png,"700

",144.478743776,1.01034086557,9,False,,False
149,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_10.png,"Ross Joslin 44 Warren St

",34.3515894293,1.01034086557,10,False,,False
150,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_11.png,"Rouslin Edw 86 Weybosset St .;m 406

",34.3515894293,1.01034086557,11,False,,False
151,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_12.png,"S-S Accounting 344 Wickenden St

",32.3309076982,1.01034086557,12,False,,False
152,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_13.png,"Sansiveri Jerry 111 Westminster St Rm 1030

",32.3309076982,1.01034086557,13,False,,False
153,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_14.png,"Satloff Morris 501 Angeli St

",32.3309076982,1.01034086557,14,False,,False
154,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_15.png,"Scadera Michl A 58 Weybosset St Rm 703

",34.3515894293,1.01034086557,15,False,,False
155,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_16.png,"Scanlon Bernard A 147 Hilary Dr

",34.3515894293,1.01034086557,16,False,,False
156,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_17.png,"Schwartz Harold 501 Angeli St

",34.3515894293,1.01034086557,17,False,,False
157,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_18.png,"Seplocha John 1330 Mineral Spring Av(N

",34.3515894293,1.01034086557,18,False,,False
158,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_19.png,"Prov)

",151.551129835,1.01034086557,19,False,,False
159,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_20.png,"Short Edw 566 Smith St

",35.3619302949,1.01034086557,20,False,,False
160,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_21.png,"Sibilia Edith M Mrs Rear 1410 Mineral Spring

",36.3722711605,1.01034086557,21,False,,False
161,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_22.png,"Av(N Prov)

",151.551129835,1.01034086557,22,False,,False
162,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_23.png,"Sisto Turose Maccarone & Proia 170

",38.3929528916,1.01034086557,23,False,,False
163,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_24.png,"Westminster St Rm 702

",153.571811566,1.01034086557,24,False,,False
164,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_25.png,"Sullivan John F 147 Power St

",39.4032937572,1.01034086557,25,False,,False
165,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_26.png,"Tabulex 36 Kennedy Plaza Rm 516

",38.3929528916,1.01034086557,26,False,,False
166,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_27.png,"Yarlas Steph 501 Angell St

",42.4343163539,1.01034086557,27,False,,False
167,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_28.png,"Young Arth & Co 111 Westminster St 824

",42.4343163539,1.01034086557,28,False,,False
168,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_29.png,"Zelano Richd R 500 Broadway

",44.454998085,1.01034086557,29,False,,False
169,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_30.png,"*ACOUSTICAL

",342.505553428,1.01034086557,30,True,,False
170,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_31.png,"CONTRACTORS

",486.984297204,1.01034086557,31,True,,True
171,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_32.png,"G T SAFETY EQUIPMENT INC

",48.4963615473,1.01034086557,32,False,,False
172,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_33.png,"(ACCOUSTICAL PRODUCTS &

",264.709306779,1.01034086557,33,True,,False
173,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_34.png,"ENGINEERING) 25 Eagle St (02908),

",267.740329376,1.01034086557,34,False,,False
174,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_35.png,"Tei 272-8880

",263.698965913,1.01034086557,35,False,,False
175,test/no_ads/margins_fixed/cropped/entry/1978_Page_52 (1)_36.png,"ADJUSTERS

",212.171581769,1.01034086557,36,True,,False
