,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
0,4,4 WESTMINSTER ST,PROVIDENCE,GARRAHAN WILLIAM H & CO,100.0,"['cd1940/entry/1940_Page_1121 (1)_23.png', 'cd1940/entry/1940_Page_1121 (1)_24.png', 'cd1940/entry/1940_Page_1121 (1)_25.png', 'cd1940/entry/1940_Page_1121 (1)_26.png']",*Accident Insurance,GARRAHAN WILLIAM H & CO 4 - Westminster tels Dexter 8313 and 8314See right top lines and page 58 Buyers Guide
1,5,4 WESTMINSTER ST,PROVIDENCE,GARRAHAN WILLIAM H & CO,100.0,"['cd1940/entry/1940_Page_1121 (1)_28.png', 'cd1940/entry/1940_Page_1121 (1)_29.png', 'cd1940/entry/1940_Page_1121 (1)_30.png', 'cd1940/entry/1940_Page_1121 (1)_31.png']",*Accident & Health Insurance,GARRAHAN WILLIAM H & CO 4 ~ Westminster tels Dexter 8313 and 8314See right top lines and page BR Ruvers Guide
2,10,32 WESTMINSTER ST,PROVIDENCE,Arnold Howard B,100.0,"['cd1940/entry/1940_Page_1121 (2)_14.png', 'cd1940/entry/1940_Page_1121 (2)_15.png']",Accountants & Auditors,Arnold Howard B 32 Westminster rm 44
3,62,251 FOX POINT BLVD,PROVIDENCE,MANN GEORGE & CO Inc,100.0,"['cd1940/entry/1940_Page_1122 (1)_40.png', 'cd1940/entry/1940_Page_1122 (1)_41.png', 'cd1940/entry/1940_Page_1122 (1)_42.png']",* Acids,MANN GEORGE & CO Inc 251 Fox Point blvd tels Gaspee 8466-67-68 See page 26 Buyers Guide
4,69,407 WEYBOSSET ST,PROVIDENCE,Adding Machine Service Co,100.0,"['cd1940/entry/1940_Page_1122 (1)_62.png', 'cd1940/entry/1940_Page_1122 (1)_63.png']","Adding, Calculating & Tabulat- ing Machines",Adding Machine Service Co 407 Wey- bosset (repairers)
5,114,36 OLNEYVILLE SQ,PROVIDENCE,Cinderella Ball Room,100.0,['cd1940/entry/1940_Page_1123 (1)_35.png'],AmusementsPlaces of (See also Parks and Playgrounds in Index to Contents),Cinderella Ball Room 36 Olneyville sq
6,118,1131 INDUSTRIAL DR,PROVIDENCE,COLUMBIAN NATIONAL LIFE IN- SURANCE CO,82.5,"['cd1940/entry/1940_Page_1123 (1)_46.png', 'cd1940/entry/1940_Page_1123 (1)_47.png', 'cd1940/entry/1940_Page_1123 (1)_48.png']",*Annulties,COLUMBIAN NATIONAL LIFE IN- SURANCE CO 1131 Industrial Trust bidg tel Gaspee 9058
7,119,1516 INDUSTRIAL DR,PROVIDENCE,CONNECTICUT MUTUAL LIFE IN- SURANCE CO,82.5,"['cd1940/entry/1940_Page_1123 (1)_49.png', 'cd1940/entry/1940_Page_1123 (1)_50.png', 'cd1940/entry/1940_Page_1123 (1)_51.png', 'cd1940/entry/1940_Page_1123 (1)_52.png']",*Annulties,CONNECTICUT MUTUAL LIFE IN- SURANCE CO 1516 Industrial Trust bldg tel Gaspee 5336See page 57 Buyers Guide
8,173,14 EARL DR,PROVIDENCE,Earl Apts The,100.0,['cd1940/entry/1940_Page_1123 (3)_3.png'],Apartment Buildings,Earl Apts The 14 Earl
9,191,7 BROWNELL ST,PROVIDENCE,Hillerest Apartments,100.0,['cd1940/entry/1940_Page_1123 (3)_22.png'],Apartment Buildings,Hillerest Apartments 7 Brownell
10,195,142 IRVING ST,PROVIDENCE,Jacksonian The,87.0,['cd1940/entry/1940_Page_1123 (3)_26.png'],Apartment Buildings,Jacksonian The 142-146 Irving av
11,212,1894 SMITH ST,PROVIDENCE,Mohican Apartments,100.0,['cd1940/entry/1940_Page_1123 (3)_47.png'],Apartment Buildings,Mohican Apartments 1894 Smith
12,215,104 FRANKLIN ST,PROVIDENCE,Orlubo Apartments,100.0,['cd1940/entry/1940_Page_1123 (3)_51.png'],Apartment Buildings,Orlubo Apartments 104 Franklin
13,218,421 WEYBOSSET ST,PROVIDENCE,Paramount Apartments,100.0,['cd1940/entry/1940_Page_1123 (3)_55.png'],Apartment Buildings,Paramount Apartments 421 Weybosset
14,246,106 FRANKLIN ST,PROVIDENCE,Westminster Apartments,100.0,['cd1940/entry/1940_Page_1124 (1)_14.png'],Apartment Buildings,Westminster Apartments 106 Franklin
15,295,42 WESTMINSTER ST,PROVIDENCE,Martin Burritt S D,94.0,"['cd1940/entry/1940_Page_1124 (2)_50.png', 'cd1940/entry/1940_Page_1124 (2)_51.png']",Architects,Martin Burritt S D 42 Westminster rm
16,339,6634 PUBLIC ST,PROVIDENCE,Smith Sara P,100.0,['cd1940/entry/1940_Page_1124 (3)_55.png'],Artists,Smith Sara P 6634 Public
17,343,12 WESTMINSTER ST,PROVIDENCE,Wetherald Harry H Studio,100.0,"['cd1940/entry/1940_Page_1124 (3)_62.png', 'cd1940/entry/1940_Page_1124 (3)_63.png']",Artists,Wetherald Harry H Studio 12 West- minster
18,346,4 WESTMINSTER ST,PROVIDENCE,Bartigian Sarkis E,94.0,"['cd1940/entry/1940_Page_1125 (1)_3.png', 'cd1940/entry/1940_Page_1125 (1)_4.png']",Artis ercial,Bartigian Sarkis E 4 Westminster rm
19,373,223 GLOBE ST,PROVIDENCE,BRUNNCEOW C G CO,85.0,"['cd1940/entry/1940_Page_1125 (1)_60.png', 'cd1940/entry/1940_Page_1125 (1)_61.png', 'cd1940/entry/1940_Page_1125 (1)_62.png']",*Asbestos Roofers,BRUNNCEOW C G CO 223-231 Globe tel Gaspee 3427-See page 99 Buyers Guide
20,405,12 OLNEYVILLE SQ,PROVIDENCE,Olneyville Business Mens Association,100.0,"['cd1940/entry/1940_Page_1125 (3)_20.png', 'cd1940/entry/1940_Page_1125 (3)_21.png']",*Assayers & Refiners (See Refiners) Associations & ClubsCommer- cial,Olneyville Business Mens Association 12 Olneyville sq
21,431,917 INDUSTRIAL DR,PROVIDENCE,Womens Advertising Club of Provi- dence,82.5,"['cd1940/entry/1940_Page_1126 (1)_6.png', 'cd1940/entry/1940_Page_1126 (1)_7.png']",*Assayers & Refiners (See Refiners) Associations & ClubsCommer- cial,Womens Advertising Club of Provi- dence 917 Industrial Trust bldg
22,451,1124 ARLINGTON AVE,PROVIDENCE,GUERTIN OIL COMPANY,83.0,"['cd1940/entry/1940_Page_1126 (2)_10.png', 'cd1940/entry/1940_Page_1126 (2)_11.png', 'cd1940/entry/1940_Page_1126 (2)_12.png', 'cd1940/entry/1940_Page_1126 (2)_13.png']",*Automobile Accessories,GUERTIN OIL COMPANY 1124 Crans- ton Arlington tels West 2457-2458 and 466 Warwick av LakewoodSee left bottom lines and page E
23,461,1377 OLNEYVILLE SQ,PROVIDENCE, Bennys Ine,87.0,"['cd1940/entry/1940_Page_1126 (2)_30.png', 'cd1940/entry/1940_Page_1126 (2)_31.png']",Automobile Accessories & Parts Retail,Bennys Ine 1377 Broad and i4 Olney- ville sq
24,476,137 CHARLES ST,PROVIDENCE,Hope Cycle Co,100.0,['cd1940/entry/1940_Page_1126 (2)_52.png'],Automobile Accessories & Parts Retail,Hope Cycle Co 137 Charles
25,492,45 OLNEYVILLE SQ,PROVIDENCE, Western Auto Supply Company,93.0,"['cd1940/entry/1940_Page_1126 (3)_6.png', 'cd1940/entry/1940_Page_1126 (3)_7.png']",Automobile Accessories & Parts Retail,Western Auto Supply Company 135 Wash and 45 Olneyville av
26,534,323 STANTON ST,PROVIDENCE,"KELLY MOTOR SALES (Ford, Lin- coln-Zephyr and Mercury)",86.0,"['cd1940/entry/1940_Page_1127 (1)_50.png', 'cd1940/entry/1940_Page_1127 (1)_51.png', 'cd1940/entry/1940_Page_1127 (1)_52.png', 'cd1940/entry/1940_Page_1127 (1)_53.png']",Automobile DealersPassenger Cars,"KELLY MOTOR SALES (Ford, Lin- coln-Zephyr and Mercury) 323 Taun- ton av East Providence tel Ea Prov 1237"
27,547,721 RESERVOIR AVE,PROVIDENCE,SANDAGER HARRY Inc,100.0,"['cd1940/entry/1940_Page_1127 (2)_2.png', 'cd1940/entry/1940_Page_1127 (2)_3.png', 'cd1940/entry/1940_Page_1127 (2)_4.png', 'cd1940/entry/1940_Page_1127 (2)_5.png']",Automobile DealersPassenger Cars,"SANDAGER HARRY Inc 721 Reservoir av Cranston tel Williams 8000 (Ford, Mercury, Lincoln-Zephyr and Lin- coln)"
28,550,144 EAST ST,PROVIDENCE,WINTERS WALTER Ine,100.0,"['cd1940/entry/1940_Page_1127 (2)_8.png', 'cd1940/entry/1940_Page_1127 (2)_9.png', 'cd1940/entry/1940_Page_1127 (2)_10.png']",Automobile DealersPassenger Cars,WINTERS WALTER Ine 144 East av Pawtucket tels Perry 2017-2018-2019 (Dodge-Plymouth)
29,572,35 BATES ST,PROVIDENCE,Hamilton Wm J,100.0,['cd1940/entry/1940_Page_1127 (2)_33.png'],Automobile DealersUsed Cars,Hamilton Wm J 35 Bates
30,599,42 WESTMINSTER ST,PROVIDENCE,LINCOLN FINANCE CORP,100.0,"['cd1940/entry/1940_Page_1127 (3)_2.png', 'cd1940/entry/1940_Page_1127 (3)_3.png', 'cd1940/entry/1940_Page_1127 (3)_4.png']",*Automobile Finance Co's,LINCOLN FINANCE CORP 42 West- minster tel Gaspee 2288See back cover and page 69 Buyers Guide
31,633,374 WILLARD ST,PROVIDENCE,Logovitz Joe,100.0,['cd1940/entry/1940_Page_1127 (3)_53.png'],Automobile Garages,Logovitz Joe 374 Willard av
32,635,8 WHITTAKER ST,PROVIDENCE,M & M Garage,100.0,['cd1940/entry/1940_Page_1127 (3)_56.png'],Automobile Garages,M & M Garage 8 Whittaker
33,640,55 PLEASANT AV,PROVIDENCE,MtPleasant Av Garage,90.0,"['cd1940/entry/1940_Page_1127 (3)_61.png', 'cd1940/entry/1940_Page_1127 (3)_62.png']",Automobile Garages,MtPleasant Av Garage 55 MtPleasant av
34,668,4 WESTMINSTER ST,PROVIDENCE,GARRAHAN WILLIAM H & CO,100.0,"['cd1940/entry/1940_Page_1128 (1)_35.png', 'cd1940/entry/1940_Page_1128 (1)_36.png', 'cd1940/entry/1940_Page_1128 (1)_37.png', 'cd1940/entry/1940_Page_1128 (1)_38.png']",*Automobile Insurance,GARRAHAN WILLIAM H & CO 4 Westminster tels Dexter 8313 and 8314-See right top lines and page 58 Buyers Guide
35,684,42 WESTMINSTER ST,PROVIDENCE,LINCOLN FINANCE CORP,100.0,"['cd1940/entry/1940_Page_1128 (2)_22.png', 'cd1940/entry/1940_Page_1128 (2)_23.png', 'cd1940/entry/1940_Page_1128 (2)_24.png']",* Automobile Liveries (See Automobile Renting) *Automobile Loans,LINCOLN FINANCE CORP 42 West- minster tel Gaspee 2288See back cover and page 69 Buyers Guide
36,686,721 INDUSTRIAL DR,PROVIDENCE,MUTUAL SYSTEM OF PROVIDENCE Inc,82.5,"['cd1940/entry/1940_Page_1128 (2)_29.png', 'cd1940/entry/1940_Page_1128 (2)_30.png', 'cd1940/entry/1940_Page_1128 (2)_31.png', 'cd1940/entry/1940_Page_1128 (2)_32.png']",* Automobile Liveries (See Automobile Renting) *Automobile Loans,MUTUAL SYSTEM OF PROVIDENCE Inc 721 Industrial Trust bidg tel Gas- pee 7654See front cover and page 69 Buyers Guide
37,701,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1940/entry/1940_Page_1128 (2)_58.png'],Automobile Parking,Depot Parking Grounds 27 Railroad
38,747,42 WESTMINSTER ST,PROVIDENCE,LINCOLN FINANCE CORP,100.0,"['cd1940/entry/1940_Page_1128 (3)_44.png', 'cd1940/entry/1940_Page_1128 (3)_45.png', 'cd1940/entry/1940_Page_1128 (3)_46.png']",*Automobile Re-Financing,LINCOLN FINANCE CORP 42 West- minster tel Gaspee 2288See back cover and page 69 Buyers Guide
39,759,353 PEARL AVE,PROVIDENCE,Asadorians Garage,100.0,['cd1940/entry/1940_Page_1128 (3)_63.png'],Automobile Repairing,Asadorians Garage 353 Pearl
40,762,326 RUGBY ST,PROVIDENCE,Auto Tailor Shop,100.0,['cd1940/entry/1940_Page_1128 (3)_66.png'],Automobile Repairing,Auto Tailor Shop 326 Rugby
41,791,138 RANDALL RD,PROVIDENCE,Grays Garage,100.0,['cd1940/entry/1940_Page_1129 (1)_34.png'],Automobile Repairing,Grays Garage 138 Randall
42,803,226 WILLARD ST,PROVIDENCE,Kaufman Morris,100.0,['cd1940/entry/1940_Page_1129 (1)_51.png'],Automobile Repairing,Kaufman Morris 226 Willard av
43,805,144 SABIN ST,PROVIDENCE,Liberty Motor Service,100.0,['cd1940/entry/1940_Page_1129 (1)_53.png'],Automobile Repairing,Liberty Motor Service 144 Sabin
